,Departure,95,90,80,70
0,05:24,63.19333333333333,61.54333333333334,60.44666666666667,59.419999999999995
1,05:44,64.22916666666667,62.875,61.93333333333333,60.925
2,06:04,64.86999999999999,63.54,62.42333333333334,61.70333333333333
3,06:14,74.65666666666665,72.89,71.21333333333334,70.42
4,06:24,78.21,76.48,74.49333333333334,68.87666666666665
5,06:34,70.83999999999999,69.78333333333333,68.29,67.47
6,06:44,68.42916666666667,67.50833333333333,66.26666666666667,65.325
7,06:54,72.7,71.77333333333333,70.11666666666667,69.17
8,07:04,73.6,71.45333333333333,70.25333333333333,69.03333333333333
9,07:09,72.31999999999996,68.13,65.92333333333333,65.16333333333334
10,07:14,72.82,71.77333333333333,69.83,69.15666666666667
11,07:19,73.53999999999999,72.62,69.07,66.95
12,07:24,77.17333333333332,70.53333333333333,69.08666666666666,68.02666666666667
13,07:29,75.77333333333333,73.88333333333334,70.32333333333334,65.68333333333334
14,07:34,72.975,70.95,69.65,69.14166666666668
15,07:39,72.46999999999998,71.41000000000001,67.64666666666668,65.78666666666666
16,07:44,74.07,71.57666666666667,69.80666666666667,68.11999999999999
17,07:49,73.31666666666666,71.88333333333333,67.61666666666666,66.06666666666666
18,07:54,72.45333333333332,69.13,68.01,66.87333333333333
19,07:59,73.13,71.80666666666667,70.03,67.64999999999999
20,08:04,73.08666666666666,68.65,66.91000000000001,66.33666666666666
21,08:14,74.27,69.14666666666666,66.79666666666667,65.73333333333333
22,08:24,67.875,66.96666666666667,65.78333333333333,64.99166666666667
23,08:34,68.34,67.47666666666667,66.06333333333333,64.58999999999999
24,08:44,70.475,68.3,66.4,65.07499999999999
25,08:54,67.85333333333332,67.12,65.02333333333333,63.78666666666666
26,09:04,70.94999999999999,69.21666666666667,68.14,67.27
27,09:24,69.19666666666667,67.72666666666667,66.65666666666667,65.69
28,09:44,70.02333333333333,68.16333333333334,66.27666666666667,65.19
29,10:04,69.26249999999999,68.16666666666666,66.7,65.95833333333334
30,10:24,69.31333333333333,67.90666666666667,66.25,65.21000000000001
31,10:44,69.75833333333333,67.69166666666666,66.43333333333334,65.04166666666666
32,11:04,69.76333333333334,68.42,67.47333333333333,66.53666666666666
33,11:24,68.72,67.96666666666667,66.03,65.15666666666667
34,11:44,69.91666666666666,67.64333333333333,66.94333333333334,66.02
35,12:04,70.5375,69.13333333333333,66.48333333333333,65.51666666666667
36,12:24,68.93333333333334,68.10833333333332,66.23333333333333,65.36666666666667
37,12:44,69.85666666666665,68.55,67.24,65.52333333333333
38,13:04,73.00666666666666,70.97333333333333,68.87333333333333,67.68666666666667
39,13:24,73.905,70.86333333333333,67.83666666666666,67.00666666666666
40,13:44,73.71666666666665,70.78666666666668,68.51333333333334,67.73
41,14:04,74.4125,72.00833333333333,70.41666666666667,69.46666666666667
42,14:14,73.78999999999999,71.82666666666667,70.52333333333333,69.35333333333332
43,14:24,79.17333333333328,73.29666666666667,71.2,69.65333333333334
44,14:34,76.74999999999999,74.58666666666667,72.69666666666667,70.87333333333333
45,14:44,82.42166666666667,78.25333333333333,74.10666666666667,72.32333333333332
46,14:54,79.9375,77.59166666666667,73.41666666666667,72.175
47,15:04,81.89666666666666,74.53666666666668,71.90666666666667,71.04333333333334
48,15:14,80.21666666666665,77.19333333333334,73.01333333333334,71.84333333333333
49,15:24,85.775,81.63333333333333,74.88333333333334,72.375
50,15:34,80.20333333333333,77.55666666666666,73.34,70.70333333333333
51,15:44,77.96666666666667,75.44,72.95666666666666,70.28999999999999
52,15:54,78.63333333333333,76.18333333333334,71.98,69.36
53,16:04,75.57499999999999,72.18333333333334,69.33333333333333,67.93333333333334
54,16:14,77.78666666666666,71.46000000000001,67.6,66.76
55,16:24,78.93999999999998,70.05666666666667,67.9,65.81
56,16:44,70.48666666666666,69.17333333333333,67.46666666666667,66.52666666666667
57,17:04,74.15333333333331,70.83333333333333,69.5,67.81
58,17:24,72.45833333333333,69.09166666666667,67.13333333333334,66.34166666666667
59,17:44,72.94333333333333,69.73333333333333,67.67333333333333,66.01333333333334
60,18:04,70.41333333333333,68.61333333333333,67.33666666666666,66.56
61,18:34,79.49,76.68333333333334,75.27666666666667,71.85666666666665
62,19:04,70.41,68.12,66.60666666666665,65.82666666666667
63,19:24,68.45166666666667,67.09666666666666,65.41000000000001,64.3
64,19:44,67.13583333333332,65.95833333333333,64.56333333333333,63.36
65,20:04,71.14999999999999,68.15333333333334,65.44666666666667,63.626666666666665
66,20:34,75.6,72.85,70.41666666666667,67.76666666666667
67,21:04,81.705,74.29666666666668,67.86333333333333,64.93333333333334
68,21:34,86.4,83.86666666666666,78.86666666666666,74.13333333333334
69,22:04,77.87833333333333,74.01333333333335,68.06333333333333,65.11166666666666
70,22:34,81.64666666666666,79.09666666666666,77.07666666666667,73.15333333333334
71,23:04,75.02916666666667,72.08333333333334,69.25,66.73333333333333
72,23:34,82.86999999999999,81.22,78.84,76.09666666666666
